   PK  Created    Process label               Process State     Process status
-----  ---------  --------------------------  ----------------  ----------------
44554  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [302]
44555  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [302]
44556  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44557  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44559  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44568  17D ago    _merge_dict                 ⏹ Finished [0]
44574  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44575  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44576  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44578  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44579  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44585  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
44582  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44586  17D ago    Wien2kXSgroup               ⏹ Finished [0]
44587  17D ago    _merge_dict                 ⏹ Finished [0]
44597  17D ago    _merge_dict                 ⏹ Finished [0]
44605  17D ago    Wien2kRunLapw               ⏹ Finished [0]
44606  17D ago    _merge_dict                 ⏹ Finished [0]
44608  17D ago    _merge_dict                 ⏹ Finished [0]
44619  17D ago    _merge_dict                 ⏹ Finished [0]
44621  17D ago    _merge_dict                 ⏹ Finished [0]
44623  17D ago    _merge_dict                 ⏹ Finished [0]
44625  17D ago    _merge_dict                 ⏹ Finished [0]
44627  17D ago    _merge_dict                 ⏹ Finished [0]
44629  17D ago    _merge_dict                 ⏹ Finished [0]
44635  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
44636  17D ago    Wien2kXSgroup               ⏹ Finished [0]
44648  17D ago    Wien2kEosWorkChain          ⏹ Finished [300]
44644  17D ago    Wien2kXOptimize             ⏹ Finished [0]
44649  17D ago    Wien2kXSgroup               ⏹ Finished [0]
44661  17D ago    _merge_dict                 ⏹ Finished [0]
44663  17D ago    _merge_dict                 ⏹ Finished [0]
44665  17D ago    _merge_dict                 ⏹ Finished [0]
44667  17D ago    _merge_dict                 ⏹ Finished [0]
44669  17D ago    _merge_dict                 ⏹ Finished [0]
44671  17D ago    _merge_dict                 ⏹ Finished [0]
44676  17D ago    Wien2kInitLapw              ⏹ Finished [0]
44678  17D ago    _merge_dict                 ⏹ Finished [0]
44681  17D ago    _merge_dict                 ⏹ Finished [0]
44683  17D ago    _merge_dict                 ⏹ Finished [0]
44685  17D ago    _merge_dict                 ⏹ Finished [0]
44687  17D ago    _merge_dict                 ⏹ Finished [0]
44689  17D ago    _merge_dict                 ⏹ Finished [0]
44695  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
44696  17D ago    Wien2kXSgroup               ⏹ Finished [0]
44710  17D ago    Wien2kInitLapw              ⏹ Finished [0]
44714  17D ago    Wien2kInitLapw              ⏹ Finished [0]
44715  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44716  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44717  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44718  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44719  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44721  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44735  17D ago    Wien2kInitLapw              ⏹ Finished [0]
44736  17D ago    Wien2kRunLapw               ⏹ Finished [0]
44737  17D ago    Wien2kRunLapw               ⏹ Finished [0]
44751  17D ago    Wien2kRunLapw               ⏹ Finished [0]
44757  17D ago    Wien2kXOptimize             ⏹ Finished [0]
44758  17D ago    Wien2kRunLapw               ⏹ Finished [0]
44763  17D ago    _merge_dict                 ⏹ Finished [0]
44765  17D ago    _merge_dict                 ⏹ Finished [0]
44767  17D ago    _merge_dict                 ⏹ Finished [0]
44769  17D ago    _merge_dict                 ⏹ Finished [0]
44771  17D ago    _merge_dict                 ⏹ Finished [0]
44773  17D ago    _merge_dict                 ⏹ Finished [0]
44779  17D ago    Wien2kEosWorkChain          ⏹ Finished [300]
44780  17D ago    Wien2kXSgroup               ⏹ Finished [0]
44789  17D ago    Wien2kXOptimize             ⏹ Finished [0]
44801  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44802  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44803  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44810  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
44806  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44809  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44812  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44813  17D ago    Wien2kXSgroup               ⏹ Finished [0]
44831  17D ago    Wien2kInitLapw              ⏹ Finished [0]
44834  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44835  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44836  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44837  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44838  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44840  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44851  17D ago    Wien2kInitLapw              ⏹ Finished [0]
44854  17D ago    _merge_dict                 ⏹ Finished [0]
44856  17D ago    _merge_dict                 ⏹ Finished [0]
44859  17D ago    _merge_dict                 ⏹ Finished [0]
44861  17D ago    _merge_dict                 ⏹ Finished [0]
44863  17D ago    _merge_dict                 ⏹ Finished [0]
44865  17D ago    _merge_dict                 ⏹ Finished [0]
44870  17D ago    Wien2kXOptimize             ⏹ Finished [0]
44877  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
44876  17D ago    Wien2kXOptimize             ⏹ Finished [0]
44878  17D ago    Wien2kXSgroup               ⏹ Finished [0]
44885  17D ago    Wien2kXOptimize             ⏹ Finished [0]
44889  17D ago    Wien2kXOptimize             ⏹ Finished [0]
44897  17D ago    Wien2kRunLapw               ⏹ Finished [0]
44913  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44914  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44915  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44916  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44917  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44918  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44944  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44946  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44947  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44950  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44952  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [399]
44955  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44959  17D ago    Wien2kInitLapw              ⏹ Finished [0]
44960  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44961  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44962  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44963  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44964  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44965  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44966  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44967  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44968  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44969  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44970  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44971  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
44972  17D ago    Wien2kRunLapw               ⏹ Finished [0]
45003  17D ago    _merge_dict                 ⏹ Finished [0]
45005  17D ago    _merge_dict                 ⏹ Finished [0]
45007  17D ago    _merge_dict                 ⏹ Finished [0]
45009  17D ago    _merge_dict                 ⏹ Finished [0]
45011  17D ago    _merge_dict                 ⏹ Finished [0]
45013  17D ago    _merge_dict                 ⏹ Finished [0]
45021  17D ago    _merge_dict                 ⏹ Finished [0]
45023  17D ago    _merge_dict                 ⏹ Finished [0]
45025  17D ago    _merge_dict                 ⏹ Finished [0]
45027  17D ago    _merge_dict                 ⏹ Finished [0]
45029  17D ago    _merge_dict                 ⏹ Finished [0]
45031  17D ago    _merge_dict                 ⏹ Finished [0]
45037  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45038  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45051  17D ago    Wien2kXOptimize             ⏹ Finished [0]
45055  17D ago    _merge_dict                 ⏹ Finished [0]
45057  17D ago    _merge_dict                 ⏹ Finished [0]
45064  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45062  17D ago    _merge_dict                 ⏹ Finished [0]
45066  17D ago    _merge_dict                 ⏹ Finished [0]
45068  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45069  17D ago    _merge_dict                 ⏹ Finished [0]
45073  17D ago    _merge_dict                 ⏹ Finished [0]
45089  17D ago    Wien2kRunLapw               ⏹ Finished [0]
45115  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45116  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45117  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45118  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45119  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45121  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45122  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [305]
45123  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45135  17D ago    Wien2kRunLapw               ⏹ Finished [0]
45143  17D ago    _merge_dict                 ⏹ Finished [0]
45145  17D ago    _merge_dict                 ⏹ Finished [0]
45147  17D ago    _merge_dict                 ⏹ Finished [0]
45149  17D ago    _merge_dict                 ⏹ Finished [0]
45151  17D ago    _merge_dict                 ⏹ Finished [0]
45153  17D ago    _merge_dict                 ⏹ Finished [0]
45159  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45160  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45163  17D ago    Wien2kRunLapw               ⏹ Finished [0]
45169  17D ago    _merge_dict                 ⏹ Finished [0]
45171  17D ago    _merge_dict                 ⏹ Finished [0]
45173  17D ago    _merge_dict                 ⏹ Finished [0]
45175  17D ago    _merge_dict                 ⏹ Finished [0]
45177  17D ago    _merge_dict                 ⏹ Finished [0]
45179  17D ago    _merge_dict                 ⏹ Finished [0]
45185  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45186  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45197  17D ago    _merge_dict                 ⏹ Finished [0]
45199  17D ago    _merge_dict                 ⏹ Finished [0]
45201  17D ago    _merge_dict                 ⏹ Finished [0]
45203  17D ago    _merge_dict                 ⏹ Finished [0]
45205  17D ago    _merge_dict                 ⏹ Finished [0]
45207  17D ago    _merge_dict                 ⏹ Finished [0]
45213  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45218  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45219  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45220  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45227  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45231  17D ago    Wien2kRunLapw               ⏹ Finished [0]
45237  17D ago    Wien2kRunLapw               ⏹ Finished [0]
45238  17D ago    Wien2kRunLapw               ⏹ Finished [0]
45245  17D ago    Wien2kXOptimize             ⏹ Finished [0]
45257  17D ago    Wien2kXOptimize             ⏹ Finished [0]
45258  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45259  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45260  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45261  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45262  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45264  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45273  17D ago    Wien2kXOptimize             ⏹ Finished [0]
45287  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45288  17D ago    Wien2kXOptimize             ⏹ Finished [0]
45289  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45290  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45291  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45292  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45293  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45305  17D ago    Wien2kXOptimize             ⏹ Finished [0]
45325  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45326  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45327  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45328  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45329  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45330  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45332  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45333  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45334  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45335  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45336  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45337  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45357  17D ago    _merge_dict                 ⏹ Finished [0]
45359  17D ago    _merge_dict                 ⏹ Finished [0]
45361  17D ago    _merge_dict                 ⏹ Finished [0]
45363  17D ago    _merge_dict                 ⏹ Finished [0]
45369  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45370  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45371  17D ago    _merge_dict                 ⏹ Finished [0]
45374  17D ago    _merge_dict                 ⏹ Finished [0]
45389  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45390  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45391  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45392  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45393  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45395  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45407  17D ago    Wien2kXOptimize             ⏹ Finished [0]
45413  17D ago    _merge_dict                 ⏹ Finished [0]
45415  17D ago    _merge_dict                 ⏹ Finished [0]
45417  17D ago    _merge_dict                 ⏹ Finished [0]
45419  17D ago    _merge_dict                 ⏹ Finished [0]
45421  17D ago    _merge_dict                 ⏹ Finished [0]
45423  17D ago    _merge_dict                 ⏹ Finished [0]
45429  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45430  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45439  17D ago    Wien2kXOptimize             ⏹ Finished [0]
45451  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45461  17D ago    _merge_dict                 ⏹ Finished [0]
45463  17D ago    _merge_dict                 ⏹ Finished [0]
45465  17D ago    _merge_dict                 ⏹ Finished [0]
45467  17D ago    _merge_dict                 ⏹ Finished [0]
45469  17D ago    _merge_dict                 ⏹ Finished [0]
45471  17D ago    _merge_dict                 ⏹ Finished [0]
45477  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45478  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45494  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45501  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45496  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45499  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45502  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45503  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45505  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45509  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45518  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45520  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45521  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45523  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45524  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45525  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45526  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
45528  17D ago    Wien2kRunLapw               ⏹ Finished [0]
45545  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45554  17D ago    Wien2kInitLapw              ⏹ Finished [0]
45556  17D ago    _merge_dict                 ⏹ Finished [0]
45558  17D ago    _merge_dict                 ⏹ Finished [0]
45561  17D ago    _merge_dict                 ⏹ Finished [0]
45563  17D ago    _merge_dict                 ⏹ Finished [0]
45565  17D ago    _merge_dict                 ⏹ Finished [0]
45567  17D ago    _merge_dict                 ⏹ Finished [0]
45573  17D ago    _merge_dict                 ⏹ Finished [0]
45575  17D ago    _merge_dict                 ⏹ Finished [0]
45577  17D ago    _merge_dict                 ⏹ Finished [0]
45579  17D ago    _merge_dict                 ⏹ Finished [0]
45581  17D ago    _merge_dict                 ⏹ Finished [0]
45583  17D ago    _merge_dict                 ⏹ Finished [0]
45589  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
45590  17D ago    Wien2kXSgroup               ⏹ Finished [0]
45595  17D ago    _merge_dict                 ⏹ Finished [0]
45597  17D ago    _merge_dict                 ⏹ Finished [0]
45599  17D ago    _merge_dict                 ⏹ Finished [0]
